Year_of_Birth,Marital_Status,Disposable_Income,No_of_Kids_in_home,No_of_Teen_in_home,Recency,Discounted_Purchases,WebPurchases,CatalogPurchases,StorePurchases,Amount_on_Wines,Amount_on_Fruits,Amount_on_MeatProducts,Amount_on_FishProducts,Amount_on_SweetProducts,Amount_on_GoldProds,WebVisitsMonth,Cmp3Accepted,Cmp4Accepted,Cmp5Accepted,Cmp1Accepted,Cmp2Accepted,Any_Complain,Enrol_year,Enrol_Month,Enrol_Age,Enrol_day,Enrol_wkday,Year_Birth_Clus,CatPurchase_Clus,WebPurchuse_Clus,WebVisit_Clus,Education_Ordinal
1980,2,72568.8,0,1,32,7,10,2,12,1.887390630978784,5.313205979041787,5.717027701406222,5.459585514144159,2.302585092994046,5.14166355650266,7,0,0,0,0,0,0,2013,1,33,4,0,1,0,0,0,5
1960,1,22428.0,0,0,84,1,1,1,2,1.2484412575662103,1.6094379124341003,2.0794415416798357,3.1780538303479458,1.6094379124341003,2.995732273553991,8,0,0,0,0,0,0,2012,12,52,28,0,1,0,0,0,5
1971,0,64964.4,0,1,53,2,4,1,4,1.8206950566924849,1.3862943611198906,2.4849066497880004,0.0,0.6931471805599453,3.044522437723423,6,0,0,0,0,0,0,2013,8,42,16,0,1,0,0,0,5
1965,2,22441.2,1,1,102,4,2,0,4,1.358504720646626,2.0794415416798357,1.0986122886681098,2.3978952727983707,1.9459101490553132,2.3978952727983707,5,0,0,0,0,0,0,2013,4,48,6,2,1,0,0,0,5
1961,1,99004.8,0,0,9,1,3,6,7,1.9326921663167214,3.9889840465642745,6.068425588244111,4.90527477843843,3.58351893845611,4.007333185232471,1,0,0,0,0,0,0,2013,7,52,27,2,1,0,0,0,2
1974,2,43032.0,1,1,44,2,1,1,2,1.3973634811730353,1.3862943611198906,2.1972245773362196,1.6094379124341003,1.0986122886681098,3.044522437723423,5,1,0,0,0,0,0,2014,5,40,19,1,1,0,0,0,4
1971,2,68487.55909033747,1,2,74,6,2,3,10,2.0297313402277135,3.1780538303479458,5.153291594497779,3.970291913552122,3.9318256327243257,3.044522437723423,7,0,1,0,1,0,0,2013,8,42,23,0,1,0,0,0,5
1973,2,53403.6,1,1,90,2,2,0,3,1.5284269505599697,1.6094379124341003,2.1972245773362196,0.0,0.0,2.1972245773362196,6,0,0,0,0,0,0,2014,4,41,16,6,1,0,0,0,5
1975,1,75847.2,0,0,72,1,4,3,6,2.0318311119735313,2.4849066497880004,4.836281906951478,2.4849066497880004,2.1972245773362196,3.295836866004329,2,0,0,1,0,0,0,2014,3,39,20,4,1,0,0,0,3
1974,1,33363.6,1,0,47,2,3,0,4,1.2917246727283112,3.4011973816621555,3.8501476017100584,3.6635616461296463,2.302585092994046,3.912023005428146,8,0,0,0,0,0,0,2012,8,38,26,3,1,0,0,0,5
1971,1,18378.0,0,0,34,2,2,0,4,1.2711498482847257,2.0794415416798357,2.6390573296152584,2.772588722239781,2.1972245773362196,2.8903717578961645,5,0,0,0,0,0,0,2013,3,42,8,0,1,0,0,0,2
1966,0,44305.2,1,1,81,2,2,0,3,1.4196068415100236,1.6094379124341003,2.5649493574615367,1.3862943611198906,0.6931471805599453,1.6094379124341003,7,0,0,0,0,0,0,2013,7,47,28,3,1,0,0,0,4
1964,3,68745.59999999999,0,1,34,3,8,1,8,1.9849277405046577,1.3862943611198906,3.091042453358316,0.0,0.0,4.110873864173311,6,0,1,0,0,0,0,2014,6,50,25,6,1,0,0,0,3
1970,2,87214.8,0,1,72,1,4,7,5,2.0065686055580243,4.060443010546419,5.564520407322694,4.852030263919617,4.007333185232471,4.007333185232471,1,0,0,0,0,0,0,2013,9,43,18,6,1,0,0,0,5
1963,0,76664.4,0,1,45,5,9,6,12,2.0548571253925845,3.295836866004329,5.337538079701318,2.772588722239781,2.4849066497880004,4.532599493153256,6,0,0,0,0,0,0,2012,8,49,9,4,1,0,0,0,5
1966,1,86628.0,0,0,86,1,5,6,4,2.00173904729334,5.135798437050262,6.393590753950631,5.153291594497779,5.117993812416755,5.521460917862246,3,0,0,0,0,0,0,2013,2,47,13,6,1,0,0,0,5
1955,3,51119.382774282414,0,1,90,2,4,1,4,1.8112342343546721,1.3862943611198906,3.1354942159291497,0.0,0.0,3.2188758248682006,6,0,0,0,0,0,0,2013,6,58,23,3,1,0,0,0,3
1965,1,73075.2,0,1,97,3,9,10,4,2.070221294694939,3.5263605246161616,5.991464547107982,4.110873864173311,3.8501476017100584,5.0369526024136295,6,0,0,0,0,0,0,2012,11,47,10,2,1,0,0,0,4
1958,1,74624.4,0,0,56,1,4,8,5,2.0388940664353266,1.3862943611198906,5.62040086571715,3.828641396489095,3.828641396489095,4.844187086458591,3,0,0,0,0,0,0,2013,5,55,7,5,1,0,0,0,5
1962,3,89857.2,1,1,55,4,9,2,12,1.9791196428184719,4.330733340286331,5.602118820879701,3.6109179126442243,3.332204510175204,4.007333185232471,5,0,0,0,0,0,0,2013,8,51,3,2,1,0,0,0,3
1982,1,34810.8,1,0,26,2,2,0,3,1.2484412575662103,2.302585092994046,2.772588722239781,2.3978952727983707,1.791759469228055,1.0986122886681098,6,0,0,0,0,0,0,2013,11,31,29,0,1,0,0,0,5
1983,3,60326.4,1,0,82,3,4,1,5,1.7323562465403226,2.833213344056216,4.204692619390966,3.784189633918261,2.1972245773362196,1.6094379124341003,7,0,0,0,0,0,0,2013,7,30,8,1,1,0,0,0,5
1992,2,73941.59999999999,0,0,34,2,3,6,8,2.003518051589582,4.553876891600541,5.991464547107982,0.0,3.828641396489095,5.327876168789581,3,0,0,0,0,0,0,2012,9,20,29,2,1,0,0,0,2
1989,1,46646.4,1,0,100,2,3,0,3,1.4741440143630178,1.9459101490553132,3.091042453358316,1.3862943611198906,2.995732273553991,3.1354942159291497,8,0,0,0,0,0,0,2013,5,24,30,4,1,0,0,0,5
1971,3,77295.59999999999,0,1,34,1,5,1,5,1.8449646614985311,2.1972245773362196,3.8066624897703196,0.0,2.3978952727983707,3.044522437723423,5,0,0,0,0,0,0,2013,1,42,8,5,1,0,0,0,4
1983,1,69524.4,0,1,63,3,4,4,9,1.8851357588170432,3.828641396489095,4.976733742420574,4.02535169073515,3.8918202981106265,4.897839799950911,3,0,0,0,0,0,0,2014,2,31,16,3,1,0,0,0,2
1986,1,77226.0,1,0,73,2,4,3,12,2.0743534331989393,1.3862943611198906,4.948759890378168,4.219507705176107,3.6635616461296463,5.0369526024136295,8,0,0,0,0,0,0,2012,8,26,24,0,1,0,0,0,4
1971,0,87560.4,0,1,8,2,7,2,8,1.8082668738615209,3.6635616461296463,5.19295685089021,0.0,0.0,4.836281906951478,5,1,0,0,0,0,0,2012,12,41,15,2,1,0,0,0,5
1960,1,22428.0,0,0,84,1,1,1,2,1.2484412575662103,1.6094379124341003,2.0794415416798357,3.1780538303479458,1.6094379124341003,2.995732273553991,8,0,0,0,0,0,0,2012,12,52,28,0,1,0,0,0,5
1972,1,55755.6,1,1,63,7,3,1,6,1.8131782269605679,1.791759469228055,3.713572066704308,2.1972245773362196,2.4849066497880004,2.4849066497880004,6,0,0,0,0,0,0,2013,8,41,18,3,1,0,0,0,4
1985,3,31975.2,1,0,33,2,2,0,4,1.3437034446606386,2.0794415416798357,3.044522437723423,2.3978952727983707,1.3862943611198906,1.791759469228055,6,0,0,0,0,0,0,2014,10,29,2,4,1,0,0,0,5
1952,3,56822.4,0,1,77,4,6,1,5,1.8216068302034107,2.772588722239781,4.727387818712341,2.1972245773362196,0.0,2.772588722239781,7,0,0,0,0,0,0,2013,11,61,4,1,1,0,0,0,3
1971,4,38256.0,1,0,20,1,1,0,2,1.1947055233182955,1.6094379124341003,1.791759469228055,1.0986122886681098,0.0,1.3862943611198906,8,0,0,0,0,0,0,2012,10,41,31,6,1,0,0,0,5
1968,3,75015.59999999999,0,1,23,2,6,4,10,1.9831097569663099,3.828641396489095,4.59511985013459,0.0,3.7612001156935624,2.70805020110221,6,0,0,0,0,0,0,2013,9,45,9,1,1,0,0,0,3
1972,1,22551.6,1,0,21,3,2,0,4,1.1947055233182955,2.995732273553991,3.044522437723423,0.0,2.8903717578961645,3.044522437723423,8,0,0,0,0,0,0,2013,12,41,1,3,1,0,0,0,5
1972,3,45878.4,1,1,91,4,3,1,3,1.5875644833216505,2.1972245773362196,3.367295829986474,2.0794415416798357,1.9459101490553132,3.5263605246161616,5,0,0,0,0,0,0,2014,1,42,17,0,1,0,0,0,5
1981,1,57420.0,1,0,79,1,3,0,4,1.583340520839692,2.3978952727983707,3.784189633918261,3.044522437723423,2.5649493574615367,2.3978952727983707,6,0,0,0,0,0,0,2013,3,32,12,5,1,0,0,0,5
1973,1,95916.0,0,0,79,1,3,5,8,2.0388940664353266,4.499809670330265,6.608000625296087,4.219507705176107,3.9512437185814275,2.8903717578961645,2,0,0,0,0,0,0,2012,8,39,8,6,1,0,0,0,4
1974,0,43032.0,1,1,44,2,1,1,2,1.3973634811730353,1.3862943611198906,2.1972245773362196,1.6094379124341003,1.0986122886681098,3.044522437723423,5,1,0,0,0,0,0,2014,5,40,19,1,1,0,0,0,4
1985,2,51252.0,1,0,45,2,4,5,3,1.8799167926221376,1.9459101490553132,3.7612001156935624,1.6094379124341003,1.3862943611198906,4.634728988229636,6,0,0,0,0,0,0,2012,11,27,28,6,1,0,0,0,4
1972,2,27364.8,1,0,82,1,2,0,2,1.3852268599316875,1.6094379124341003,2.0794415416798357,1.0986122886681098,0.6931471805599453,0.6931471805599453,9,0,0,0,0,0,0,2013,7,41,31,6,1,0,0,0,5
1975,1,44504.4,1,0,57,3,4,2,8,1.8402825130491083,4.07753744390572,4.90527477843843,2.772588722239781,0.0,1.3862943611198906,6,0,0,0,0,0,0,2013,11,38,8,0,1,0,0,0,4
1973,3,42379.26235329871,1,0,24,1,1,0,3,1.4892992254175486,1.6094379124341003,2.6390573296152584,0.0,0.0,1.3862943611198906,7,0,0,0,0,0,0,2014,2,41,3,1,1,0,0,0,4
1966,1,53250.0,0,1,80,1,4,1,6,1.8545889886375557,2.1972245773362196,3.367295829986474,2.0794415416798357,2.0794415416798357,3.7376696182833684,5,0,0,0,0,0,0,2014,3,48,23,3,1,0,0,0,5
1968,2,48364.8,1,0,89,1,2,0,3,1.5604997616108316,1.3862943611198906,2.8903717578961645,0.0,0.0,1.3862943611198906,7,0,0,0,0,0,0,2013,9,45,30,1,1,0,0,0,4
1963,1,85720.8,0,1,11,3,7,4,7,2.024863363305659,3.6888794541139363,5.384495062789089,5.153291594497779,4.574710978503383,5.1298987149230735,4,0,1,0,1,0,0,2013,9,50,18,6,1,0,0,0,5
1989,2,41011.2,1,0,19,4,3,0,4,1.223156202527103,2.3978952727983707,3.2188758248682006,2.995732273553991,2.70805020110221,3.044522437723423,6,0,0,0,0,0,0,2014,12,25,5,0,1,0,0,0,5
1946,2,54691.2,0,0,16,1,3,1,3,1.63454690370149,3.1354942159291497,3.4011973816621555,1.0986122886681098,2.70805020110221,3.258096538021482,8,0,0,0,0,0,0,2014,5,68,28,6,1,0,0,0,4
1991,2,41294.4,1,0,69,3,5,0,3,1.6214540309583532,2.772588722239781,3.9318256327243257,1.6094379124341003,3.6109179126442243,4.02535169073515,9,0,0,0,0,0,0,2013,2,22,13,6,1,0,0,0,5
1957,2,72856.8,0,0,63,2,7,4,10,1.856716243803005,5.111987788356544,5.41610040220442,4.624972813284271,4.532599493153256,5.093750200806762,5,0,0,0,0,0,0,2013,1,56,17,4,1,0,0,0,5
1986,1,23983.2,1,0,81,1,0,0,3,1.1622831138840004,2.302585092994046,1.791759469228055,0.0,1.0986122886681098,1.9459101490553132,7,0,0,0,0,0,0,2013,11,27,14,4,1,0,0,0,5
1955,3,47877.6,0,1,27,2,3,0,4,1.6710010327416251,2.4849066497880004,3.295836866004329,2.5649493574615367,2.0794415416798357,2.5649493574615367,7,0,0,0,0,0,0,2013,12,58,2,1,1,0,0,0,5
1967,1,65037.6,1,1,20,6,3,1,6,1.8329451460953283,1.3862943611198906,3.367295829986474,1.3862943611198906,1.0986122886681098,2.8903717578961645,4,0,0,0,0,0,0,2013,12,46,17,5,1,0,0,0,5
1971,2,73450.8,0,0,80,1,5,3,4,1.968087962547812,1.3862943611198906,5.41610040220442,4.787491742782046,3.912023005428146,4.605170185988092,2,0,0,0,0,0,0,2013,8,42,25,3,1,0,0,0,5
1966,3,78882.0,1,1,44,5,6,2,6,1.8719957290222062,2.3978952727983707,4.787491742782046,1.6094379124341003,2.772588722239781,2.4849066497880004,7,0,0,0,0,0,0,2013,7,47,12,0,1,0,0,0,3
1942,1,111632.4,0,0,84,0,7,10,5,2.0996328668112922,3.828641396489095,6.57507584059962,4.02535169073515,0.0,3.091042453358316,2,0,0,1,0,0,0,2013,4,71,13,2,1,0,0,0,4
1973,1,71967.59999999999,0,0,54,1,3,4,7,1.777094949793928,3.5263605246161616,5.1298987149230735,3.044522437723423,3.5553480614894135,0.0,1,0,0,0,0,0,0,2013,11,40,9,2,1,0,0,0,4
1986,3,48121.2,1,0,80,4,6,1,6,1.8206950566924849,1.9459101490553132,4.867534450455582,3.295836866004329,3.2188758248682006,4.143134726391533,7,0,0,0,0,0,0,2012,10,26,14,3,1,0,0,0,3
1950,4,86757.59999999999,0,0,59,1,4,3,6,2.0078523377987656,3.6635616461296463,5.135798437050262,4.07753744390572,2.8903717578961645,3.58351893845611,1,0,1,1,0,0,0,2014,10,64,3,0,1,0,0,0,5
1952,0,69036.0,0,1,75,1,1,1,4,1.6144954397020792,1.6094379124341003,3.332204510175204,1.9459101490553132,2.0794415416798357,0.6931471805599453,1,0,0,0,0,0,0,2013,12,61,10,5,1,0,0,0,3
1967,1,96477.6,0,0,99,1,5,8,12,1.9245701304885587,4.007333185232471,6.842683282238422,5.337538079701318,3.58351893845611,3.295836866004329,3,0,0,1,0,0,0,2012,10,45,11,4,1,0,0,0,5
1953,0,61844.4,0,1,34,3,2,2,11,2.0380755478691652,3.1780538303479458,5.3230099791384085,0.0,0.0,4.532599493153256,8,0,0,0,0,0,0,2012,9,59,12,6,1,0,0,0,5
1970,1,95680.8,0,0,79,1,4,3,6,1.9960020327864054,2.4849066497880004,5.4510384535657,3.1780538303479458,4.143134726391533,2.8903717578961645,1,0,0,0,1,0,0,2014,6,44,28,2,1,0,0,0,3
1970,2,97988.4,0,0,76,1,3,4,8,1.9334764565955942,3.784189633918261,6.054439346269371,5.0689042022202315,4.110873864173311,3.9318256327243257,1,0,0,0,0,0,0,2014,1,44,22,6,1,0,0,0,5
1972,4,56533.2,0,1,42,6,3,2,10,2.0012901084703705,4.31748811353631,5.0369526024136295,4.795790545596741,4.727387818712341,3.7376696182833684,9,0,0,0,0,0,0,2012,8,40,9,4,1,0,0,0,4
1971,2,80860.8,0,1,39,2,7,8,5,2.063064849165891,3.784189633918261,5.170483995038151,5.0689042022202315,3.9889840465642745,4.68213122712422,5,0,1,0,0,0,0,2012,10,41,11,4,1,0,0,0,5
1968,3,38968.8,1,1,7,1,1,0,2,1.327761429538331,1.3862943611198906,0.6931471805599453,0.0,0.0,0.0,7,0,0,0,0,0,0,2014,11,46,5,6,1,0,0,0,5
1952,3,48826.8,0,1,76,7,7,1,5,1.890155921849322,1.9459101490553132,3.332204510175204,3.6888794541139363,1.9459101490553132,4.605170185988092,8,0,0,0,0,0,0,2013,3,61,18,1,1,0,0,0,5
1972,1,77666.4,1,0,54,4,8,2,11,1.9070714954756425,1.3862943611198906,5.638354669333745,4.110873864173311,4.997212273764115,2.772588722239781,6,0,0,0,0,0,0,2014,5,42,26,1,1,0,0,0,5
1989,3,50259.6,1,0,20,3,4,2,3,1.5341940066777084,3.6375861597263857,3.7376696182833684,4.30406509320417,2.833213344056216,4.762173934797756,7,0,0,0,0,0,0,2013,3,24,19,5,1,0,0,0,5
1968,3,53917.2,0,1,7,1,2,1,3,1.6920895459931111,1.3862943611198906,2.4849066497880004,0.0,0.0,2.0794415416798357,5,0,0,0,0,0,0,2014,1,46,18,2,1,0,0,0,5
1973,2,25630.8,1,0,8,2,2,0,3,1.358504720646626,1.791759469228055,2.8903717578961645,1.9459101490553132,0.6931471805599453,2.3978952727983707,8,0,0,0,0,0,0,2013,4,40,20,2,1,0,0,0,5
1966,1,88245.59999999998,0,1,99,3,10,4,9,2.0419524108040656,4.382026634673881,6.061456918928017,4.605170185988092,4.927253685157205,4.68213122712422,7,0,0,0,0,0,0,2012,11,46,25,3,1,0,0,0,5
1961,1,35328.0,1,1,102,2,1,0,4,1.4196068415100236,2.4849066497880004,2.70805020110221,2.3978952727983707,1.6094379124341003,1.3862943611198906,7,0,0,0,0,0,0,2013,11,52,8,0,1,0,0,0,5
1964,0,81741.59999999999,0,1,58,2,8,9,4,2.0012901084703705,3.295836866004329,4.820281565605037,2.3978952727983707,3.1780538303479458,5.043425116919247,6,0,0,0,0,0,0,2013,10,49,18,0,1,0,0,0,5
1955,0,86485.2,0,1,11,3,5,4,8,1.9859544370585949,4.290459441148391,5.707110264748875,5.017279836814924,4.9344739331306915,5.017279836814924,2,0,0,0,0,0,0,2013,2,58,14,4,1,0,0,0,5
1989,3,16468.8,1,0,50,1,2,0,2,1.1247482629090362,2.3978952727983707,1.791759469228055,1.0986122886681098,2.772588722239781,3.332204510175204,9,1,0,0,0,0,0,2012,8,23,31,0,1,0,0,0,1
1990,1,70872.0,1,0,84,3,3,1,7,1.5504460211620947,3.784189633918261,4.718498871295094,3.6109179126442243,3.713572066704308,2.5649493574615367,4,0,0,0,0,0,0,2014,11,24,1,2,1,0,0,0,2
1961,3,99781.2,0,0,100,1,5,9,4,1.9492542075910286,3.4657359027997265,4.61512051684126,4.795790545596741,4.31748811353631,2.9444389791664403,3,0,0,0,0,0,0,2012,10,51,10,6,1,0,0,0,3
1955,3,47877.6,0,1,27,2,3,0,4,1.6710010327416251,2.4849066497880004,3.295836866004329,2.5649493574615367,2.0794415416798357,2.5649493574615367,7,0,0,0,0,0,0,2013,12,58,2,1,1,0,0,0,5
1972,1,42945.6,1,1,41,2,2,0,3,1.4741440143630178,1.791759469228055,2.4849066497880004,1.3862943611198906,0.6931471805599453,1.6094379124341003,6,0,0,0,0,0,0,2014,1,42,23,4,1,0,0,0,5
1980,2,24232.8,1,0,71,2,2,0,3,1.026672031199051,2.0794415416798357,2.0794415416798357,2.4849066497880004,2.3978952727983707,2.772588722239781,6,0,0,0,0,0,0,2012,12,32,17,1,1,0,0,0,1
1973,1,78822.0,0,1,61,1,9,2,9,2.011415706438327,2.8903717578961645,3.912023005428146,0.0,2.0794415416798357,4.060443010546419,5,0,0,0,0,0,0,2014,3,41,29,2,1,0,0,0,5
1981,1,73216.8,0,1,24,4,9,3,4,1.8896075013631948,4.890349128221754,6.206575926724928,5.209486152841421,3.784189633918261,3.4011973816621555,7,0,0,0,0,0,0,2012,11,31,8,4,1,0,0,0,5
1979,1,34130.4,2,0,60,3,2,1,4,1.4395687003478859,1.9459101490553132,2.3978952727983707,2.4849066497880004,2.1972245773362196,1.9459101490553132,4,0,0,0,0,0,0,2014,2,35,24,1,1,0,0,0,5
1972,1,65628.0,1,1,83,3,3,1,5,1.7513148227387971,2.995732273553991,3.6375861597263857,2.0794415416798357,2.302585092994046,2.9444389791664403,3,0,0,0,0,0,0,2013,7,41,11,4,1,0,0,0,2
1973,1,96160.8,1,0,47,2,5,3,6,2.093083005263759,2.995732273553991,5.60947179518496,4.653960350157523,0.0,4.394449154672439,6,0,1,1,1,0,0,2013,5,40,20,1,1,0,0,0,5
1979,2,34376.4,1,0,61,1,2,2,2,1.4395687003478859,2.4849066497880004,3.4011973816621555,0.0,2.5649493574615367,3.295836866004329,7,1,0,0,0,0,0,2013,8,34,21,6,1,0,0,0,5
1972,3,89445.59999999998,0,0,28,1,8,8,5,1.9395812163258002,4.624972813284271,6.598509028614515,4.709530201312334,4.727387818712341,3.367295829986474,3,0,0,1,0,0,0,2013,6,41,29,2,1,0,0,0,5
1991,2,19422.0,1,0,78,2,2,2,2,1.223156202527103,2.70805020110221,2.833213344056216,3.091042453358316,2.1972245773362196,3.828641396489095,8,0,0,0,0,0,0,2013,5,22,8,6,1,0,0,0,1
1973,3,60400.8,0,1,31,6,7,4,6,1.8976020071415636,2.995732273553991,5.081404364984463,4.442651256490317,2.833213344056216,4.90527477843843,6,0,0,0,0,0,0,2013,7,40,24,6,1,0,0,0,2
1966,3,56410.8,0,1,96,4,3,2,8,1.8206950566924849,3.8918202981106265,4.30406509320417,4.0943445622221,2.3978952727983707,4.51085950651685,4,0,0,0,0,0,0,2013,1,47,10,4,1,0,0,0,5
1960,1,22428.0,0,0,84,1,1,1,2,1.2484412575662103,1.6094379124341003,2.0794415416798357,3.1780538303479458,1.6094379124341003,2.995732273553991,8,0,0,0,0,0,0,2012,12,52,28,0,1,0,0,0,5
1968,1,61774.8,1,1,74,7,6,3,6,1.8769258727448193,2.4849066497880004,5.081404364984463,1.9459101490553132,2.1972245773362196,4.189654742026425,7,0,0,0,0,0,0,2012,12,44,28,0,1,0,0,0,5
1953,2,53055.6,1,1,55,4,2,1,5,1.7254630513334037,2.70805020110221,3.58351893845611,0.0,1.6094379124341003,2.0794415416798357,6,0,0,0,0,0,0,2013,11,60,29,0,1,0,0,0,5
1977,2,90990.0,0,0,47,0,5,8,9,2.0725492271204273,4.6913478822291435,6.659293919683638,4.927253685157205,4.663439094112067,3.9512437185814275,4,1,0,0,0,0,0,2012,12,35,10,1,1,0,0,0,5
1987,2,64553.29977455166,1,0,26,0,27,0,0,1.223156202527103,1.6094379124341003,1.3862943611198906,1.3862943611198906,5.575949103146316,5.8944028342648505,1,0,0,0,0,0,0,2013,2,26,20,6,1,0,1,0,5
1978,1,86540.4,0,1,41,1,9,7,9,2.0241245605340272,3.1780538303479458,5.147494476813453,4.189654742026425,4.110873864173311,3.9318256327243257,5,0,0,0,0,0,0,2013,8,35,20,5,1,0,0,0,5
1987,1,39456.0,1,0,83,1,1,0,3,1.2917246727283112,2.0794415416798357,2.772588722239781,2.0794415416798357,1.9459101490553132,1.0986122886681098,8,0,0,0,0,0,0,2012,4,25,12,4,1,0,0,0,5
1967,1,53752.8,0,1,106,1,2,0,3,1.6281310150671582,1.3862943611198906,2.0794415416798357,0.0,0.0,1.6094379124341003,6,0,0,0,0,0,0,2014,8,47,6,6,1,0,0,0,5
1956,3,98860.8,0,0,62,1,3,10,13,2.066572203737725,4.007333185232471,6.07073772800249,5.198497031265826,4.795790545596741,5.25227342804663,1,0,0,1,0,0,0,2012,11,56,19,1,1,0,0,0,3
1951,0,75744.0,0,1,60,5,8,4,9,2.0641155041941834,4.290459441148391,5.634789603169249,4.007333185232471,3.7376696182833684,4.248495242049359,7,0,0,0,0,0,0,2012,9,61,28,0,1,0,0,0,3
1979,1,55652.4,1,0,96,1,2,1,3,1.5604997616108316,1.3862943611198906,3.8501476017100584,1.6094379124341003,1.3862943611198906,0.0,4,0,0,0,0,0,0,2014,1,35,3,0,1,0,0,0,4
1971,0,70452.0,0,1,84,6,11,5,9,1.9601397058579975,4.442651256490317,5.910796644040527,0.0,4.812184355372417,5.1647859739235145,6,0,0,0,0,0,0,2013,3,42,31,3,1,0,0,0,5
1971,3,95302.8,0,0,103,1,4,6,4,2.0320043887913535,4.875197323201151,6.5337888379333435,3.044522437723423,2.772588722239781,3.4657359027997265,2,0,0,0,0,0,0,2014,6,43,22,3,1,0,0,0,3
1956,1,87162.0,0,0,61,1,6,8,6,1.9432515053140835,3.258096538021482,5.780743515792329,4.653960350157523,3.58351893845611,4.68213122712422,3,0,0,0,1,0,0,2013,3,57,6,6,1,0,0,0,2
1986,1,40144.8,1,0,39,2,4,0,4,1.6876424851132221,2.6390573296152584,4.04305126783455,1.3862943611198906,0.6931471805599453,3.1780538303479458,8,0,0,0,0,0,0,2013,8,27,5,1,1,0,0,0,4
1984,3,94424.4,0,0,20,1,4,6,8,2.0429015382992897,5.241747015059643,6.5337888379333435,4.983606621708336,4.02535169073515,5.488937726156687,2,0,0,1,0,0,0,2012,9,28,8,2,1,0,0,0,5
1945,2,99259.2,0,0,15,1,6,8,13,2.003738566985318,5.0238805208462765,5.43372200355424,2.772588722239781,5.003946305945459,3.1354942159291497,2,0,0,0,0,0,0,2013,5,68,11,2,1,0,0,0,4
1967,1,53434.8,0,1,105,6,6,2,11,1.987730399007307,2.833213344056216,4.5217885770490405,2.8903717578961645,1.9459101490553132,3.295836866004329,5,0,1,0,0,0,0,2013,5,46,7,5,1,0,0,0,5
1969,0,90831.6,0,0,17,1,11,4,6,2.0397068092543598,5.056245805348308,5.683579767338681,4.290459441148391,4.584967478670572,3.4339872044851463,4,0,1,1,1,0,0,2012,6,43,12,5,1,0,0,0,5
1969,3,50073.6,1,0,99,1,2,0,2,1.372306733580753,2.302585092994046,2.772588722239781,1.3862943611198906,1.791759469228055,2.6390573296152584,10,0,0,0,0,0,0,2013,5,44,24,0,1,0,0,0,5
1950,4,65227.2,0,1,69,3,11,2,8,2.0246791008299514,2.9444389791664403,3.4339872044851463,3.044522437723423,0.0,0.0,8,0,0,0,0,0,0,2012,11,62,19,1,1,0,0,0,4
1965,1,58915.2,1,1,22,4,4,1,4,1.7935304491330344,1.6094379124341003,3.4965075614664802,1.0986122886681098,0.6931471805599453,2.0794415416798357,7,0,0,0,0,0,0,2013,9,48,24,5,1,0,0,0,5
1977,1,39817.2,1,0,97,1,1,0,2,1.3105061862047918,1.3862943611198906,1.3862943611198906,0.0,0.0,1.6094379124341003,6,1,0,0,0,0,0,2014,3,37,1,2,1,0,0,0,3
1979,1,49216.8,1,0,72,1,1,0,2,1.2711498482847257,1.791759469228055,1.9459101490553132,1.0986122886681098,0.0,1.3862943611198906,7,0,0,0,0,0,0,2013,4,34,22,1,1,0,0,0,4
1974,2,9000.0,1,0,61,4,3,1,3,1.223156202527103,1.9459101490553132,2.3978952727983707,2.5649493574615367,2.0794415416798357,3.044522437723423,7,0,0,0,0,0,0,2013,12,39,26,4,1,0,0,0,5
1975,3,55216.8,1,1,28,10,7,1,8,1.9502841776383666,1.3862943611198906,4.0943445622221,2.995732273553991,2.302585092994046,3.8066624897703196,7,0,0,0,0,0,0,2013,1,38,21,1,1,0,0,0,3
1946,4,75942.0,0,0,91,1,6,5,13,1.9799282401219198,4.852030263919617,5.521460917862246,3.9318256327243257,3.6635616461296463,4.90527477843843,3,0,0,0,0,0,0,2013,5,67,11,2,1,0,0,0,5
1956,1,75566.4,0,1,46,2,7,4,3,1.9117905099724466,2.9444389791664403,3.871201010907891,3.044522437723423,0.0,5.262690188904886,6,0,0,0,0,0,0,2012,3,56,8,4,1,0,0,0,2
1966,1,92160.0,0,0,40,1,4,4,7,1.8225126721028055,3.4011973816621555,5.545177444479562,3.58351893845611,4.276666119016055,4.406719247264253,1,0,0,0,0,0,0,2014,8,48,3,3,1,0,0,0,2
1979,1,61520.4,1,1,44,4,3,3,5,1.83126011355907,1.791759469228055,4.174387269895637,2.0794415416798357,1.0986122886681098,2.5649493574615367,4,0,0,0,0,0,0,2013,10,34,29,5,1,0,0,0,5
1959,0,95763.6,0,1,61,1,4,3,5,1.9964712752393343,2.4849066497880004,5.37989735354046,3.091042453358316,2.833213344056216,3.5263605246161616,1,0,0,0,0,0,0,2014,2,55,6,4,1,0,0,0,5
1950,1,43689.6,1,1,18,1,1,0,2,1.3105061862047918,1.6094379124341003,1.6094379124341003,1.3862943611198906,1.0986122886681098,1.3862943611198906,6,0,0,0,0,0,0,2013,9,63,21,2,1,0,0,0,3
1970,1,67490.4,0,1,79,5,8,4,11,2.0207408598923613,2.4849066497880004,5.123963979403259,2.4849066497880004,2.1972245773362196,4.48863636973214,6,0,0,0,0,0,0,2013,3,43,3,3,1,0,0,0,4
